method,url_path,source_file,requires_auth,auth_mechanism,accepts_untrusted_input,validates_input,writes_data,calls_stripe_or_supabase
DELETE,/api/notes/:,app/api/notes/[id]/route.ts,yes,getUser,no,no,yes,yes
DELETE,/api/tax/documents/:,app/api/tax/documents/[id]/route.ts,yes,getUser,no,no,yes,yes
GET,/api/account/export,app/api/account/export/route.ts,yes,requireApiAuth,no,no,yes,yes
GET,/api/admin/analytics,app/api/admin/analytics/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/analytics/overview,app/api/admin/analytics/overview/route.ts,yes,withAuth,no,no,no,yes
GET,/api/admin/applications-secure/:,app/api/admin/applications-secure/[id]/route.ts,yes,withAuth,no,no,no,yes
GET,/api/admin/audit-logs,app/api/admin/audit-logs/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/admin/catalog/full,app/api/admin/catalog/full/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/admin/catalog/summary,app/api/admin/catalog/summary/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/admin/completions,app/api/admin/completions/route.ts,yes,withAuth,no,no,no,yes
GET,/api/admin/course-analytics/:,app/api/admin/course-analytics/[courseId]/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/email-stats,app/api/admin/email-stats/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/entity-docs,app/api/admin/entity-docs/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/export-etpl,app/api/admin/export-etpl/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/export/enrollments,app/api/admin/export/enrollments/route.ts,yes,withAuth,no,no,no,yes
GET,/api/admin/export/students,app/api/admin/export/students/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/export/weekly-hours,app/api/admin/export/weekly-hours/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/jobs,app/api/admin/jobs/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/admin/learner/info,app/api/admin/learner/info/route.ts,yes,withAuth,no,no,no,yes
GET,/api/admin/learner/notes,app/api/admin/learner/notes/route.ts,yes,withAuth,no,no,no,yes
GET,/api/admin/monitoring/errors,app/api/admin/monitoring/errors/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/monitoring/performance,app/api/admin/monitoring/performance/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/monitoring/rate-limits,app/api/admin/monitoring/rate-limits/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/monitoring/status,app/api/admin/monitoring/status/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/admin/monitoring/verify-schema,app/api/admin/monitoring/verify-schema/route.ts,yes,getUser,no,no,yes,yes
GET,/api/admin/next-steps,app/api/admin/next-steps/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/next-steps/export,app/api/admin/next-steps/export/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/performance,app/api/admin/performance/route.ts,yes,getUser,no,no,yes,yes
GET,/api/admin/program-holder-acknowledgements,app/api/admin/program-holder-acknowledgements/route.ts,yes,withAuth,no,no,no,yes
GET,/api/admin/program-holders,app/api/admin/program-holders/route.ts,yes,withAuth,no,no,no,yes
GET,/api/admin/program-holders/:,app/api/admin/program-holders/[id]/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/program-holders/mou,app/api/admin/program-holders/mou/route.ts,yes,withAuth,no,no,yes,yes
GET,/api/admin/program-holders/signed-mou,app/api/admin/program-holders/signed-mou/route.ts,yes,withAuth,no,no,no,yes
GET,/api/admin/secure,app/api/admin/secure/route.ts,yes,getUser,no,no,no,yes
GET,/api/admin/storage/signature,app/api/admin/storage/signature/route.ts,yes,withAuth,no,no,no,yes
GET,/api/admin/test-database,app/api/admin/test-database/route.ts,yes,withAuth,no,no,no,yes
GET,/api/affirm/capture,app/api/affirm/capture/route.ts,no,NONE,no,no,yes,yes
GET,/api/ai-studio/stock-media,app/api/ai-studio/stock-media/route.ts,yes,apiAuthGuard,no,no,no,no
GET,/api/ai/generate-page,app/api/ai/generate-page/route.ts,yes,apiAuthGuard,no,no,no,no
GET,/api/analytics/admin,app/api/analytics/admin/route.ts,yes,getUser,no,no,no,yes
GET,/api/analytics/dropout-risk,app/api/analytics/dropout-risk/route.ts,yes,getUser,no,yes,no,yes
GET,/api/analytics/metrics/dol-dwd,app/api/analytics/metrics/dol-dwd/route.ts,no,NONE,no,no,no,yes
GET,/api/analytics/metrics/funder-metrics,app/api/analytics/metrics/funder-metrics/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/analytics/metrics/overall-metrics,app/api/analytics/metrics/overall-metrics/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/analytics/metrics/program-metrics,app/api/analytics/metrics/program-metrics/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/analytics/metrics/recent-activity,app/api/analytics/metrics/recent-activity/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/analytics/metrics/site-metrics,app/api/analytics/metrics/site-metrics/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/analytics/reports/caseload,app/api/analytics/reports/caseload/route.ts,yes,getUser,no,no,no,yes
GET,/api/analytics/reports/usage,app/api/analytics/reports/usage/route.ts,yes,getUser,no,no,no,yes
GET,/api/analytics/reports/usage/delegate,app/api/analytics/reports/usage/delegate/route.ts,yes,getUser,no,no,no,yes
GET,/api/analytics/reports/wioa,app/api/analytics/reports/wioa/route.ts,yes,requireApiAuth,no,no,no,yes
GET,/api/analytics/student,app/api/analytics/student/route.ts,yes,getUser,no,no,no,yes
GET,/api/announcements,app/api/announcements/route.ts,no,NONE,no,no,no,yes
GET,/api/applications/track,app/api/applications/track/route.ts,yes,apiAuthGuard,no,no,no,yes
GET,/api/apprentice/hours-summary,app/api/apprentice/hours-summary/route.ts,yes,getUser,no,no,no,yes
GET,/api/apps/trial/status,app/api/apps/trial/status/route.ts,yes,getUser,no,no,yes,yes
GET,/api/audit-logs,app/api/audit-logs/route.ts,yes,getUser,no,no,no,yes
GET,/api/audit/export,app/api/audit/export/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/auth/check-admin,app/api/auth/check-admin/route.ts,yes,getUser,no,no,no,yes
GET,/api/auth/check-role,app/api/auth/check-role/route.ts,yes,getUser,no,no,no,yes
GET,/api/auth/facebook/authorize,app/api/auth/facebook/authorize/route.ts,no,NONE,no,no,no,no
GET,/api/auth/facebook/callback,app/api/auth/facebook/callback/route.ts,yes,getUser,no,no,yes,yes
GET,/api/auth/landing,app/api/auth/landing/route.ts,yes,getUser,no,no,no,yes
GET,/api/auth/linkedin/authorize,app/api/auth/linkedin/authorize/route.ts,no,NONE,no,no,no,no
GET,/api/auth/linkedin/callback,app/api/auth/linkedin/callback/route.ts,yes,getUser,no,no,yes,yes
GET,/api/auth/me,app/api/auth/me/route.ts,yes,getUser,no,no,no,yes
GET,/api/auth/youtube/authorize,app/api/auth/youtube/authorize/route.ts,no,NONE,no,no,no,no
GET,/api/auth/youtube/callback,app/api/auth/youtube/callback/route.ts,yes,getUser,no,no,yes,yes
GET,/api/autopilot-test-users,app/api/autopilot-test-users/route.ts,no,NONE,no,no,yes,yes
GET,/api/billing/subscription,app/api/billing/subscription/route.ts,yes,getUser,no,no,no,yes
GET,/api/blog,app/api/blog/route.ts,no,NONE,no,no,no,yes
GET,/api/build,app/api/build/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/case-manager/students,app/api/case-manager/students/route.ts,yes,getUser,no,no,no,yes
GET,/api/cash-advances/applications,app/api/cash-advances/applications/route.ts,yes,apiAuthGuard,no,no,no,yes
GET,/api/cert/pdf,app/api/cert/pdf/route.ts,no,NONE,no,no,no,yes
GET,/api/cert/revocations,app/api/cert/revocations/route.ts,yes,getUser,no,no,no,yes
GET,/api/certificates/:/download,app/api/certificates/[certificateId]/download/route.ts,yes,getUser,no,no,no,yes
GET,/api/certificates/verify,app/api/certificates/verify/route.ts,no,NONE,no,no,no,yes
GET,/api/certifications/progress,app/api/certifications/progress/route.ts,yes,apiAuthGuard,no,no,no,yes
GET,/api/checkin/status,app/api/checkin/status/route.ts,yes,getUser,no,no,no,yes
GET,/api/checkout/trial,app/api/checkout/trial/route.ts,no,NONE,no,no,no,yes
GET,/api/cm/learners/:,app/api/cm/learners/[id]/route.ts,no,NONE,no,no,no,yes
GET,/api/content/homepage,app/api/content/homepage/route.ts,no,NONE,no,no,no,yes
GET,/api/content/testimonials,app/api/content/testimonials/route.ts,no,NONE,no,no,no,yes
GET,/api/courses/:/leaderboard,app/api/courses/[courseId]/leaderboard/route.ts,no,NONE,no,no,no,yes
GET,/api/courses/:/lessons/:/resources,app/api/courses/[courseId]/lessons/[lessonId]/resources/route.ts,yes,apiAuthGuard,no,no,no,yes
GET,/api/courses/index,app/api/courses/index/route.ts,no,NONE,no,no,no,yes
GET,/api/courses/list,app/api/courses/list/route.ts,no,NONE,no,no,no,yes
GET,/api/courses/metadata,app/api/courses/metadata/route.ts,no,NONE,no,yes,no,no
GET,/api/courses/scan,app/api/courses/scan/route.ts,yes,apiAuthGuard,no,no,no,no
GET,/api/courses/sitemap,app/api/courses/sitemap/route.ts,no,NONE,no,no,no,no
GET,/api/crm/templates,app/api/crm/templates/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/cron/career-course-emails,app/api/cron/career-course-emails/route.ts,yes,api_key_check,no,no,no,yes
GET,/api/cron/check-expiring-documents,app/api/cron/check-expiring-documents/route.ts,yes,api_key_check,no,no,yes,yes
GET,/api/cron/check-licenses,app/api/cron/check-licenses/route.ts,yes,api_key_check,no,no,yes,yes
GET,/api/cron/end-of-day-summary,app/api/cron/end-of-day-summary/route.ts,yes,api_key_check,no,no,no,yes
GET,/api/cron/enrollment-automation,app/api/cron/enrollment-automation/route.ts,yes,api_key_check,no,no,no,no
GET,/api/cron/expire-licenses,app/api/cron/expire-licenses/route.ts,yes,api_key_check,no,no,yes,yes
GET,/api/cron/inactivity-reminders,app/api/cron/inactivity-reminders/route.ts,yes,api_key_check,no,no,no,yes
GET,/api/cron/missed-checkins,app/api/cron/missed-checkins/route.ts,yes,api_key_check,no,no,no,yes
GET,/api/cron/morning-reminders,app/api/cron/morning-reminders/route.ts,yes,api_key_check,no,no,yes,yes
GET,/api/cron/payment-monitoring,app/api/cron/payment-monitoring/route.ts,yes,api_key_check,no,no,yes,yes
GET,/api/cron/process-provisioning-jobs,app/api/cron/process-provisioning-jobs/route.ts,yes,api_key_check,no,no,yes,yes
GET,/api/cron/weekly-reminders,app/api/cron/weekly-reminders/route.ts,yes,api_key_check,no,no,yes,yes
GET,/api/curvature/reviews,app/api/curvature/reviews/route.ts,yes,apiAuthGuard,no,no,no,yes
GET,/api/debug/supabase,app/api/debug/supabase/route.ts,yes,env_gate,no,no,no,yes
GET,/api/delegates/holders,app/api/delegates/holders/route.ts,yes,getUser,no,no,no,yes
GET,/api/delegates/list,app/api/delegates/list/route.ts,yes,getUser,no,no,no,yes
GET,/api/donations,app/api/donations/route.ts,yes,getUser,no,no,no,yes
GET,/api/download/capital-readiness,app/api/download/capital-readiness/route.ts,yes,getUser,no,no,no,yes
GET,/api/email/analytics,app/api/email/analytics/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/employee/me,app/api/employee/me/route.ts,yes,getUser,no,no,no,yes
GET,/api/employee/payroll,app/api/employee/payroll/route.ts,yes,getUser,no,no,no,yes
GET,/api/employer/hiring-trends,app/api/employer/hiring-trends/route.ts,yes,getUser,no,no,no,yes
GET,/api/employer/hours,app/api/employer/hours/route.ts,yes,getUser,no,no,no,yes
GET,/api/employer/retention-stats,app/api/employer/retention-stats/route.ts,yes,getUser,no,no,no,yes
GET,/api/enrollment/next-action,app/api/enrollment/next-action/route.ts,yes,getUser,no,no,no,yes
GET,/api/enrollments/me,app/api/enrollments/me/route.ts,yes,getUser,no,no,no,yes
GET,/api/etpl/export,app/api/etpl/export/route.ts,yes,getUser,no,no,no,yes
GET,/api/forums,app/api/forums/route.ts,yes,getUser,no,no,no,yes
GET,/api/franchise/preparers/:/stats,app/api/franchise/preparers/[preparerId]/stats/route.ts,yes,getUser,no,no,no,yes
GET,/api/funding/admin/confirm,app/api/funding/admin/confirm/route.ts,no,NONE,no,no,yes,yes
GET,/api/funding/admin/list,app/api/funding/admin/list/route.ts,yes,getUser,no,no,yes,yes
GET,/api/funding/admin/report,app/api/funding/admin/report/route.ts,yes,getUser,no,no,yes,yes
GET,/api/gamification/leaderboard,app/api/gamification/leaderboard/route.ts,no,NONE,no,no,no,yes
GET,/api/github/blame,app/api/github/blame/route.ts,no,NONE,no,no,no,no
GET,/api/github/diff,app/api/github/diff/route.ts,no,NONE,no,no,no,no
GET,/api/github/history,app/api/github/history/route.ts,no,NONE,no,no,no,no
GET,/api/github/repos,app/api/github/repos/route.ts,no,NONE,no,no,no,no
GET,/api/github/tree,app/api/github/tree/route.ts,no,NONE,no,no,no,no
GET,/api/guide/:,app/api/guide/[pageId]/route.ts,yes,apiAuthGuard,no,no,no,no
GET,/api/health,app/api/health/route.ts,yes,env_gate,no,yes,no,yes
GET,/api/help/search,app/api/help/search/route.ts,no,NONE,no,no,no,yes
GET,/api/heygen/status,app/api/heygen/status/route.ts,no,NONE,no,no,no,no
GET,/api/impact/summary,app/api/impact/summary/route.ts,yes,getUser,no,yes,yes,yes
GET,/api/instructor/course-performance,app/api/instructor/course-performance/route.ts,yes,getUser,no,no,no,yes
GET,/api/instructor/engagement-stats,app/api/instructor/engagement-stats/route.ts,yes,getUser,no,no,no,yes
GET,/api/instructor/my-students,app/api/instructor/my-students/route.ts,yes,getUser,no,no,no,yes
GET,/api/instructors/available,app/api/instructors/available/route.ts,no,NONE,no,no,no,yes
GET,/api/leaderboard,app/api/leaderboard/route.ts,no,NONE,no,no,no,yes
GET,/api/leaderboard/global,app/api/leaderboard/global/route.ts,no,NONE,no,no,no,yes
GET,/api/learner/dashboard,app/api/learner/dashboard/route.ts,yes,getUser,no,no,no,yes
GET,/api/lti/config,app/api/lti/config/route.ts,no,NONE,no,no,no,no
GET,/api/lti/jwks,app/api/lti/jwks/route.ts,no,NONE,no,no,no,no
GET,/api/lti/login,app/api/lti/login/route.ts,no,NONE,no,no,no,no
GET,/api/marketing/:,app/api/marketing/[slug]/route.ts,no,NONE,no,no,no,no
GET,/api/marketplace/health,app/api/marketplace/health/route.ts,no,NONE,no,no,no,yes
GET,/api/marketplace/purchase-details,app/api/marketplace/purchase-details/route.ts,yes,apiAuthGuard,no,no,no,yes
GET,/api/media/buckets,app/api/media/buckets/route.ts,yes,getUser,no,no,no,yes
GET,/api/media/list,app/api/media/list/route.ts,yes,getUser,no,no,no,yes
GET,/api/media/url,app/api/media/url/route.ts,yes,apiAuthGuard,no,no,no,yes
GET,/api/metrics,app/api/metrics/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/mobile/courses,app/api/mobile/courses/route.ts,yes,getUser,no,no,no,yes
GET,/api/mobile/profile,app/api/mobile/profile/route.ts,yes,getUser,no,no,no,yes
GET,/api/mobile/summary,app/api/mobile/summary/route.ts,yes,getUser,no,no,no,yes
GET,/api/monitoring/bundle,app/api/monitoring/bundle/route.ts,no,NONE,no,no,no,yes
GET,/api/monitoring/stats,app/api/monitoring/stats/route.ts,yes,env_gate,no,no,no,no
GET,/api/notifications,app/api/notifications/route.ts,yes,getUser,no,no,no,yes
GET,/api/openapi,app/api/openapi/route.ts,no,NONE,no,no,no,no
GET,/api/outcomes/stats,app/api/outcomes/stats/route.ts,yes,apiRequireAdmin,no,yes,no,yes
GET,/api/partner-launch/:,app/api/partner-launch/[enrollmentId]/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/partner/apprentices,app/api/partner/apprentices/route.ts,yes,getUser,no,no,no,yes
GET,/api/partner/enrollments,app/api/partner/enrollments/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/partner/onboarding-status,app/api/partner/onboarding-status/route.ts,yes,getUser,no,no,no,yes
GET,/api/partners,app/api/partners/route.ts,no,NONE,no,no,no,yes
GET,/api/payroll/export,app/api/payroll/export/route.ts,yes,getUser,no,no,no,yes
GET,/api/preview/render,app/api/preview/render/route.ts,yes,apiRequireAdmin,no,yes,no,no
GET,/api/products,app/api/products/route.ts,no,NONE,no,no,no,no
GET,/api/products/:,app/api/products/[slug]/route.ts,no,NONE,no,no,no,no
GET,/api/program-holder/me,app/api/program-holder/me/route.ts,yes,getUser,no,no,no,yes
GET,/api/program-holder/mou-data,app/api/program-holder/mou-data/route.ts,yes,getUser,no,no,no,yes
GET,/api/program-holder/mou-pdf,app/api/program-holder/mou-pdf/route.ts,yes,apiAuthGuard,no,no,no,no
GET,/api/program-holder/mou/download,app/api/program-holder/mou/download/route.ts,yes,getUser,no,no,no,yes
GET,/api/program-holder/status,app/api/program-holder/status/route.ts,yes,getUser,no,no,no,yes
GET,/api/program-holder/students,app/api/program-holder/students/route.ts,yes,getUser,no,no,no,yes
GET,/api/program-owner/my-students,app/api/program-owner/my-students/route.ts,yes,getUser,no,no,no,yes
GET,/api/programs,app/api/programs/route.ts,no,NONE,no,no,no,yes
GET,/api/programs/:,app/api/programs/[slug]/route.ts,no,NONE,no,no,no,yes
GET,/api/programs/:/courses,app/api/programs/[slug]/courses/route.ts,no,NONE,no,no,no,yes
GET,/api/programs/featured,app/api/programs/featured/route.ts,no,NONE,no,no,no,yes
GET,/api/programs/list,app/api/programs/list/route.ts,yes,getUser,no,no,no,yes
GET,/api/public/metrics,app/api/public/metrics/route.ts,no,NONE,no,yes,no,yes
GET,/api/pwa/barber/history,app/api/pwa/barber/history/route.ts,yes,getUser,no,no,no,yes
GET,/api/pwa/barber/profile,app/api/pwa/barber/profile/route.ts,yes,getUser,no,no,no,yes
GET,/api/pwa/barber/progress,app/api/pwa/barber/progress/route.ts,yes,getUser,no,no,no,yes
GET,/api/pwa/shop-owner/apprentices,app/api/pwa/shop-owner/apprentices/route.ts,yes,getUser,no,no,no,yes
GET,/api/pwa/shop-owner/apprentices/:,app/api/pwa/shop-owner/apprentices/[id]/route.ts,yes,getUser,no,no,no,yes
GET,/api/pwa/shop-owner/dashboard,app/api/pwa/shop-owner/dashboard/route.ts,yes,getUser,no,no,no,yes
GET,/api/pwa/shop-owner/pending-hours,app/api/pwa/shop-owner/pending-hours/route.ts,yes,getUser,no,no,no,yes
GET,/api/pwa/shop-owner/progress,app/api/pwa/shop-owner/progress/route.ts,yes,getUser,no,no,no,yes
GET,/api/pwa/shop-owner/reports,app/api/pwa/shop-owner/reports/route.ts,yes,getUser,no,no,no,yes
GET,/api/quick-test,app/api/quick-test/route.ts,yes,env_gate,no,no,yes,yes
GET,/api/recaps/:,app/api/recaps/[id]/route.ts,yes,getUser,no,no,no,yes
GET,/api/recaps/list,app/api/recaps/list/route.ts,yes,getUser,no,no,no,yes
GET,/api/recommendations/:,app/api/recommendations/[productId]/route.ts,no,NONE,no,no,no,no
GET,/api/reporting/dol-dwd,app/api/reporting/dol-dwd/route.ts,no,NONE,no,no,no,yes
GET,/api/reporting/funder-metrics,app/api/reporting/funder-metrics/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/reporting/overall-metrics,app/api/reporting/overall-metrics/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/reporting/program-metrics,app/api/reporting/program-metrics/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/reporting/recent-activity,app/api/reporting/recent-activity/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/reporting/site-metrics,app/api/reporting/site-metrics/route.ts,yes,apiRequireAdmin,no,no,no,no
GET,/api/reports/caseload,app/api/reports/caseload/route.ts,yes,getUser,no,no,no,yes
GET,/api/reports/completions,app/api/reports/completions/route.ts,yes,getUser,no,no,no,yes
GET,/api/reports/credentials,app/api/reports/credentials/route.ts,yes,getUser,no,no,no,yes
GET,/api/reports/enrollments,app/api/reports/enrollments/route.ts,yes,getUser,no,no,no,yes
GET,/api/reports/funding,app/api/reports/funding/route.ts,yes,getUser,no,no,no,yes
GET,/api/reports/progress,app/api/reports/progress/route.ts,yes,getUser,no,no,no,yes
GET,/api/reports/rapids,app/api/reports/rapids/route.ts,yes,getUser,no,no,no,yes
GET,/api/reports/rapids/export,app/api/reports/rapids/export/route.ts,yes,getUser,no,no,no,yes
GET,/api/reports/usage,app/api/reports/usage/route.ts,yes,getUser,no,no,no,yes
GET,/api/reports/usage/delegate,app/api/reports/usage/delegate/route.ts,yes,getUser,no,no,no,yes
GET,/api/reports/wioa,app/api/reports/wioa/route.ts,yes,requireApiAuth,no,no,no,yes
GET,/api/run-all-tests,app/api/run-all-tests/route.ts,yes,env_gate,no,no,no,no
GET,/api/sam-gov/search,app/api/sam-gov/search/route.ts,no,NONE,no,no,no,no
GET,/api/scorm/enrollment/:,app/api/scorm/enrollment/[enrollmentId]/route.ts,yes,getUser,no,no,no,yes
GET,/api/search,app/api/search/route.ts,no,NONE,no,no,no,no
GET,/api/search/featured,app/api/search/featured/route.ts,no,NONE,no,no,no,no
GET,/api/sentry-test,app/api/sentry-test/route.ts,yes,env_gate,no,no,no,no
GET,/api/signature/documents/:,app/api/signature/documents/[id]/route.ts,yes,apiAuthGuard,no,no,no,yes
GET,/api/social/feeds,app/api/social/feeds/route.ts,no,NONE,no,yes,no,no
GET,/api/staff/customer-service,app/api/staff/customer-service/route.ts,yes,getUser,no,no,no,yes
GET,/api/staff/my-students,app/api/staff/my-students/route.ts,yes,getTenantContext,no,no,no,yes
GET,/api/staff/processes,app/api/staff/processes/route.ts,yes,getUser,no,no,no,yes
GET,/api/staff/processes/:,app/api/staff/processes/[id]/route.ts,yes,getUser,no,no,no,yes
GET,/api/status,app/api/status/route.ts,no,NONE,no,no,no,no
GET,/api/store/cards,app/api/store/cards/route.ts,yes,apiAuthGuard,no,no,no,no
GET,/api/store/download/:,app/api/store/download/[productId]/route.ts,no,NONE,no,no,yes,yes
GET,/api/store/licenses/get-by-payment,app/api/store/licenses/get-by-payment/route.ts,yes,apiAuthGuard,no,no,no,yes
GET,/api/store/products,app/api/store/products/route.ts,no,NONE,no,no,no,yes
GET,/api/student/achievements,app/api/student/achievements/route.ts,no,NONE,no,no,no,yes
GET,/api/student/dashboard,app/api/student/dashboard/route.ts,yes,getUser,no,no,no,yes
GET,/api/student/enrollments,app/api/student/enrollments/route.ts,yes,getUser,no,no,no,yes
GET,/api/student/hours,app/api/student/hours/route.ts,yes,getUser,no,no,no,yes
GET,/api/student/partner-enrollments,app/api/student/partner-enrollments/route.ts,yes,getUser,no,no,no,yes
GET,/api/student/streak,app/api/student/streak/route.ts,no,NONE,no,no,no,yes
GET,/api/studio/ws,app/api/studio/ws/route.ts,yes,apiAuthGuard,no,no,no,no
GET,/api/study-groups,app/api/study-groups/route.ts,yes,getUser,no,no,no,yes
GET,/api/supersonic-fast-cash/stats,app/api/supersonic-fast-cash/stats/route.ts,yes,apiAuthGuard,no,no,no,yes
GET,/api/system-status,app/api/system-status/route.ts,no,NONE,no,yes,no,yes
GET,/api/tax/documents,app/api/tax/documents/route.ts,yes,getUser,no,no,no,yes
GET,/api/tax/status,app/api/tax/status/route.ts,no,NONE,no,yes,no,no
GET,/api/test-admin-board,app/api/test-admin-board/route.ts,yes,env_gate,no,no,no,yes
GET,/api/test-compliance,app/api/test-compliance/route.ts,yes,env_gate,no,no,no,no
GET,/api/test-dashboards,app/api/test-dashboards/route.ts,yes,env_gate,no,no,no,no
GET,/api/test-everything,app/api/test-everything/route.ts,yes,env_gate,no,no,no,yes
GET,/api/test-get-students,app/api/test-get-students/route.ts,yes,env_gate,no,no,no,yes
GET,/api/test-license-enforcement,app/api/test-license-enforcement/route.ts,yes,env_gate,no,no,no,no
GET,/api/test-multi-tenant,app/api/test-multi-tenant/route.ts,yes,env_gate,no,no,yes,yes
GET,/api/test-partner-integrations,app/api/test-partner-integrations/route.ts,yes,env_gate,no,no,no,yes
GET,/api/test-production-ready,app/api/test-production-ready/route.ts,yes,api_key_check,no,no,no,yes
GET,/api/test-supabase,app/api/test-supabase/route.ts,yes,protectTestEndpoint,no,no,no,yes
GET,/api/test-supersonic-fast-cash,app/api/test-supersonic-fast-cash/route.ts,yes,env_gate,no,no,no,no
GET,/api/test-user-flows,app/api/test-user-flows/route.ts,yes,env_gate,no,no,yes,yes
GET,/api/testimonials,app/api/testimonials/route.ts,no,NONE,no,no,no,yes
GET,/api/time/export,app/api/time/export/route.ts,yes,getUser,no,no,no,yes
GET,/api/timeclock/context,app/api/timeclock/context/route.ts,yes,getUser,no,no,yes,yes
GET,/api/v1/health,app/api/v1/health/route.ts,no,NONE,no,no,no,no
GET,/api/verify/certificate/:,app/api/verify/certificate/[certificateId]/route.ts,no,NONE,no,no,no,yes
GET,/api/wioa/reporting,app/api/wioa/reporting/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/workforce-board/performance-trends,app/api/workforce-board/performance-trends/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET,/api/workone/list,app/api/workone/list/route.ts,yes,getUser,no,no,no,yes
GET|PATCH,/api/cases/:,app/api/cases/[caseId]/route.ts,yes,getUser,yes,no,no,yes
GET|PATCH,/api/cash-advances/applications/:,app/api/cash-advances/applications/[id]/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|PATCH,/api/compliance/items,app/api/compliance/items/route.ts,yes,getUser,yes,no,yes,yes
GET|PATCH,/api/franchise/returns/:,app/api/franchise/returns/[returnId]/route.ts,yes,getUser,yes,no,yes,yes
GET|PATCH,/api/next-steps,app/api/next-steps/route.ts,yes,getUser,yes,no,yes,yes
GET|PATCH,/api/support/tickets/:,app/api/support/tickets/[id]/route.ts,yes,getUser,yes,no,yes,yes
GET|PATCH|DELETE,/api/admin/applications/:,app/api/admin/applications/[id]/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|PATCH|DELETE,/api/admin/courses/:,app/api/admin/courses/[id]/route.ts,yes,apiRequireAdmin,yes,no,no,yes
GET|PATCH|DELETE,/api/admin/enrollments/:,app/api/admin/enrollments/[id]/route.ts,yes,apiRequireAdmin,yes,no,no,yes
GET|PATCH|DELETE,/api/admin/lessons/:,app/api/admin/lessons/[id]/route.ts,yes,apiRequireAdmin,yes,no,no,yes
GET|PATCH|DELETE,/api/admin/programs/:,app/api/admin/programs/[id]/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|PATCH|DELETE,/api/admin/questions/:,app/api/admin/questions/[id]/route.ts,yes,apiRequireAdmin,yes,no,no,yes
GET|PATCH|DELETE,/api/admin/quizzes/:,app/api/admin/quizzes/[id]/route.ts,yes,apiRequireAdmin,yes,no,no,yes
GET|PATCH|DELETE,/api/courses/:,app/api/courses/[courseId]/route.ts,yes,getUser,yes,no,yes,yes
GET|PATCH|DELETE,/api/franchise/offices/:,app/api/franchise/offices/[officeId]/route.ts,yes,getUser,yes,no,no,yes
GET|PATCH|DELETE,/api/franchise/preparers/:,app/api/franchise/preparers/[preparerId]/route.ts,yes,getUser,yes,no,no,yes
GET|PATCH|DELETE,/api/hr/employees/:,app/api/hr/employees/[id]/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/accreditation/report,app/api/accreditation/report/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/achievements,app/api/achievements/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/admin/applications,app/api/admin/applications/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/admin/backup,app/api/admin/backup/route.ts,yes,apiRequireAdmin,yes,no,no,no
GET|POST,/api/admin/career-courses,app/api/admin/career-courses/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
